Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Transport of nucleotide sugars Homo sapiens R-HSA-727802	1/9	0.010750337464808102	0.046360830316984944	0	0	108.52173913043478	491.90930693624915	SLC35A1
Reactome_2016	Cohesin Loading onto Chromatin Homo sapiens R-HSA-2470946	1/9	0.010750337464808102	0.046360830316984944	0	0	108.52173913043478	491.90930693624915	PDS5A
Reactome_2016	Establishment of Sister Chromatid Cohesion Homo sapiens R-HSA-2468052	1/10	0.011937964668319787	0.04806044747045081	0	0	96.45893719806764	427.12322672632035	PDS5A
Reactome_2016	IRAK1 recruits IKK complex Homo sapiens R-HSA-937039	1/10	0.011937964668319787	0.04806044747045081	0	0	96.45893719806764	427.12322672632035	IKBKG
Reactome_2016	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation Homo sapiens R-HSA-975144	1/10	0.011937964668319787	0.04806044747045081	0	0	96.45893719806764	427.12322672632035	IKBKG
Reactome_2016	Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	2/140	0.012139621936859022	0.04806044747045081	0	0	13.068511198945982	57.64887039031692	IRF3;IKBKG
Reactome_2016	Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	2/141	0.0123053319610333	0.04806044747045081	0	0	12.97383911052976	57.055345695655575	IRF3;IRF2
Reactome_2016	Reduction of cytosolic Ca++ levels Homo sapiens R-HSA-418359	1/12	0.014309122256811024	0.0548516353177756	0	0	78.91304347826087	335.1324919763037	ATP2B1
Reactome_2016	Mitotic Telophase/Cytokinesis Homo sapiens R-HSA-68884	1/13	0.015492655566166282	0.05726749468207892	0	0	72.33333333333333	301.441152263015	PDS5A
Reactome_2016	IRF3-mediated induction of type I IFN Homo sapiens R-HSA-3270619	1/13	0.015492655566166282	0.05726749468207892	0	0	72.33333333333333	301.441152263015	IRF3
Reactome_2016	Cell Cycle, Mitotic Homo sapiens R-HSA-69278	3/462	0.017288607188899532	0.06278494189652988	0	0	6.074385309679427	24.648079062280985	FZR1;LIN37;PDS5A
Reactome_2016	Regulation of innate immune responses to cytosolic DNA Homo sapiens R-HSA-3134975	1/15	0.017855638565236642	0.06355264322023682	0	0	61.99378881987578	249.55202523941097	IRF3
Reactome_2016	STING mediated induction of host immune responses Homo sapiens R-HSA-1834941	1/16	0.019035091206061276	0.06355264322023682	0	0	57.85797101449276	229.20267994354347	IRF3
Reactome_2016	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 Homo sapiens R-HSA-450321	1/16	0.019035091206061276	0.06355264322023682	0	0	57.85797101449276	229.20267994354347	IKBKG
Reactome_2016	MAP3K8 (TPL2)-dependent MAPK1/3 activation Homo sapiens R-HSA-5684264	1/16	0.019035091206061276	0.06355264322023682	0	0	57.85797101449276	229.20267994354347	IKBKG
Reactome_2016	Polo-like kinase mediated events Homo sapiens R-HSA-156711	1/16	0.019035091206061276	0.06355264322023682	0	0	57.85797101449276	229.20267994354347	LIN37
Reactome_2016	activated TAK1 mediates p38 MAPK activation Homo sapiens R-HSA-450302	1/17	0.020213186577968428	0.06641475589903911	0	0	54.23913043478261	211.60963296162686	IKBKG
Reactome_2016	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon Homo sapiens R-HSA-936964	1/18	0.02138992615773652	0.06918304241642906	0	0	51.0460358056266	196.26359569838613	IRF3
Reactome_2016	Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	2/192	0.02202835584324851	0.0701518409161914	0	0	9.466985645933015	36.12057137527057	PIP4K2C;IKBKG
Reactome_2016	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase Homo sapiens R-HSA-176407	1/19	0.02256531142960272	0.0707730222110267	0	0	48.20772946859904	182.7719626724847	FZR1
Reactome_2016	Ion channel transport Homo sapiens R-HSA-983712	2/203	0.024435936720001727	0.07549610300060235	0	0	8.943916779737675	33.197139612521894	ATP13A1;ATP2B1
Reactome_2016	RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	1/21	0.0249120249496479	0.07583513477319287	0	0	43.38260869565217	160.18614661402282	IKBKG
Reactome_2016	Downregulation of SMAD2/3:SMAD4 transcriptional activity Homo sapiens R-HSA-2173795	1/23	0.027253338971820428	0.08059381913914739	0	0	39.43478260869565	142.06692893534887	NCOR2
Reactome_2016	Hemostasis Homo sapiens R-HSA-109582	3/552	0.02751552845302634	0.08059381913914739	0	0	5.055165235493106	18.16323276714564	IRF3;IRF2;ATP2B1
Reactome_2016	Diseases associated with the TLR signaling cascade Homo sapiens R-HSA-5602358	1/24	0.028421974865496424	0.08059381913914739	0	0	37.71833648393195	134.29963241477128	IKBKG
Reactome_2016	Diseases of Immune System Homo sapiens R-HSA-5260271	1/24	0.028421974865496424	0.08059381913914739	0	0	37.71833648393195	134.29963241477128	IKBKG
Reactome_2016	IKK complex recruitment mediated by RIP1 Homo sapiens R-HSA-937041	1/24	0.028421974865496424	0.08059381913914739	0	0	37.71833648393195	134.29963241477128	IKBKG
Reactome_2016	Cell Cycle Homo sapiens R-HSA-1640170	3/566	0.029344318309602376	0.08166637226583197	0	0	4.925907130170008	17.38183340270165	FZR1;LIN37;PDS5A
Reactome_2016	G0 and Early G1 Homo sapiens R-HSA-1538133	1/25	0.029589265313707244	0.08166637226583197	0	0	36.14492753623188	127.2425658336615	LIN37
Reactome_2016	TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	1/26	0.030755211794707717	0.08267959534421424	0	0	34.697391304347825	120.8057619164666	IKBKG
Reactome_2016	TNFR1-induced NFkappaB signaling pathway Homo sapiens R-HSA-5357956	1/26	0.030755211794707717	0.08267959534421424	0	0	34.697391304347825	120.8057619164666	IKBKG
Reactome_2016	Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	2/233	0.03151989056627308	0.08363799832802722	0	0	7.770562770562772	26.86389606993865	PIP4K2C;IKBKG
Reactome_2016	Platelet calcium homeostasis Homo sapiens R-HSA-418360	1/27	0.03191981578702488	0.08363799832802722	0	0	33.36120401337793	114.91361059553887	ATP2B1
Reactome_2016	Transmembrane transport of small molecules Homo sapiens R-HSA-382551	3/594	0.03319391845997971	0.0858892640151975	0	0	4.685762629925066	15.956842636420355	SLC35A1;ATP13A1;ATP2B1
Reactome_2016	NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	1/31	0.03656483627172508	0.09230391595423283	0	0	28.9072463768116	95.64448851318151	IKBKG
Reactome_2016	Regulation of TNFR1 signaling Homo sapiens R-HSA-5357905	1/31	0.03656483627172508	0.09230391595423283	0	0	28.9072463768116	95.64448851318151	IKBKG
Reactome_2016	Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	2/260	0.038506316044902636	0.09603382435294996	0	0	6.947850599013389	22.628683881304244	FZR1;FBXW7
Reactome_2016	Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499	1/34	0.04003457755707583	0.09865663755136543	0	0	26.27536231884058	84.55442492330164	PIP4K2C
Reactome_2016	Transport of vitamins, nucleosides, and related molecules Homo sapiens R-HSA-425397	1/38	0.04464227575868457	0.1087170715535024	0	0	23.43008225616921	72.84585913763358	SLC35A1
Reactome_2016	Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	1/39	0.04579088442720472	0.11020549327744568	0	0	22.812356979405035	70.34578626791965	FBXW7
Reactome_2016	Diseases of signal transduction Homo sapiens R-HSA-5663202	2/288	0.046318250797767024	0.11020549327744568	0	0	6.258741258741258	19.228225124672086	NCOR2;FBXW7
Reactome_2016	TNF signaling Homo sapiens R-HSA-75893	1/41	0.04808413292751671	0.11310699449995408	0	0	21.669565217391305	65.76286224679887	IKBKG
Reactome_2016	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer Homo sapiens R-HSA-2173793	1/44	0.051514105404207616	0.11718043756781292	0	0	20.154701718907987	59.77682211833107	NCOR2
Reactome_2016	Intra-Golgi traffic Homo sapiens R-HSA-6811438	1/44	0.051514105404207616	0.11718043756781292	0	0	20.154701718907987	59.77682211833107	COG7
Reactome_2016	Interleukin-1 signaling Homo sapiens R-HSA-446652	1/44	0.051514105404207616	0.11718043756781292	0	0	20.154701718907987	59.77682211833107	IKBKG
Reactome_2016	Disease Homo sapiens R-HSA-1643685	3/725	0.05455337198806928	0.122268517282769	0	0	3.809655718242976	11.08067225310593	NCOR2;FBXW7;IKBKG
Reactome_2016	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	1/47	0.05493223240240348	0.122268517282769	0	0	18.83742911153119	54.65972021027424	IKBKG
Reactome_2016	Death Receptor Signalling Homo sapiens R-HSA-73887	1/48	0.056068982498469665	0.1234710572040768	0	0	18.435707678075854	53.1164542750393	IKBKG
Reactome_2016	Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440	1/49	0.057204422219257416	0.12464542525669772	0	0	18.05072463768116	51.645362778983234	COG7
Reactome_2016	Ion homeostasis Homo sapiens R-HSA-5578775	1/51	0.059471376321145186	0.1282351551924693	0	0	17.32695652173913	48.901178953928365	ATP2B1
Reactome_2016	XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038	1/53	0.06173310622682001	0.131739721535585	0	0	16.65886287625418	46.3938490228076	SEC61B
Reactome_2016	SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	1/54	0.06286201570363556	0.13277997194543428	0	0	16.343724364232973	45.22003200693963	FZR1
Reactome_2016	IRE1alpha activates chaperones Homo sapiens R-HSA-381070	1/55	0.06398962346016047	0.13379648541669914	0	0	16.0402576489533	44.09521913474902	SEC61B
Reactome_2016	PI Metabolism Homo sapiens R-HSA-1483255	1/60	0.06960818636657555	0.14126367233216802	0	0	14.67722918201916	39.11295320546662	PIP4K2C
Reactome_2016	HDACs deacetylate histones Homo sapiens R-HSA-3214815	1/60	0.06960818636657555	0.14126367233216802	0	0	14.67722918201916	39.11295320546662	NCOR2
Reactome_2016	MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294	1/60	0.06960818636657555	0.14126367233216802	0	0	14.67722918201916	39.11295320546662	IKBKG
Reactome_2016	Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084	1/62	0.0718465495096426	0.1443906383349128	0	0	14.194583036350675	37.377498142539395	FZR1
Reactome_2016	ER-Phagosome pathway Homo sapiens R-HSA-1236974	1/65	0.07519442056128409	0.14966581784794045	0	0	13.527173913043477	35.00397365710232	SEC61B
Reactome_2016	Activation of NF-kappaB in B cells Homo sapiens R-HSA-1169091	1/66	0.07630780362012095	0.15043538427966702	0	0	13.318394648829429	34.26796400153892	IKBKG
Reactome_2016	Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656	1/69	0.0796402508235888	0.15333002830775527	0	0	12.728900255754475	32.20711721652364	FZR1
Reactome_2016	Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	1/70	0.0807485039378433	0.15333002830775527	0	0	12.54379332073094	31.565400257861327	FZR1
Reactome_2016	Orc1 removal from chromatin Homo sapiens R-HSA-68949	1/70	0.0807485039378433	0.15333002830775527	0	0	12.54379332073094	31.565400257861327	FZR1
Reactome_2016	Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	2/395	0.08075304297883225	0.15333002830775527	0	0	4.529956049040019	11.3989985439722	PIP4K2C;IKBKG
Reactome_2016	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	1/71	0.08185547811017073	0.15333002830775527	0	0	12.363975155279505	30.944557621408983	FZR1
Reactome_2016	Removal of licensing factors from origins Homo sapiens R-HSA-69300	1/72	0.08296117473656324	0.15333002830775527	0	0	12.189222290263318	30.34363732698863	FZR1
Reactome_2016	TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	1/72	0.08296117473656324	0.15333002830775527	0	0	12.189222290263318	30.34363732698863	IKBKG
Reactome_2016	Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	1/73	0.08406559523720614	0.1539962673814307	0	0	12.019323671497586	29.76174313200534	NCOR2
Reactome_2016	Regulation of DNA replication Homo sapiens R-HSA-69304	1/75	0.08627061346912117	0.15664927182550953	0	0	11.693301997649824	28.65170329299039	FZR1
Reactome_2016	Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	1/77	0.08847054408079003	0.15722234508552102	0	0	11.384439359267736	27.608240154776087	FZR1
Reactome_2016	COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	1/78	0.08956860503924312	0.15722234508552102	0	0	11.236024844720497	27.109723557490454	COG7
Reactome_2016	Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	1/79	0.0906653982949544	0.15722234508552102	0	0	11.091415830546264	26.62582536725388	FZR1
Reactome_2016	Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	1/79	0.0906653982949544	0.15722234508552102	0	0	11.091415830546264	26.62582536725388	NCOR2
Reactome_2016	Antigen processing-Cross presentation Homo sapiens R-HSA-1236975	1/82	0.09394818582749404	0.15722234508552102	0	0	10.679012345679011	25.25599088572858	SEC61B
Reactome_2016	Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	1/82	0.09394818582749404	0.15722234508552102	0	0	10.679012345679011	25.25599088572858	IKBKG
Reactome_2016	Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	1/82	0.09394818582749404	0.15722234508552102	0	0	10.679012345679011	25.25599088572858	IKBKG
Reactome_2016	MyD88 cascade initiated on plasma membrane Homo sapiens R-HSA-975871	1/82	0.09394818582749404	0.15722234508552102	0	0	10.679012345679011	25.25599088572858	IKBKG
Reactome_2016	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	1/83	0.09503992225158384	0.15722234508552102	0	0	10.548250265111347	24.824866519072142	PIP4K2C
Reactome_2016	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	1/83	0.09503992225158384	0.15722234508552102	0	0	10.548250265111347	24.824866519072142	IKBKG
Reactome_2016	APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143	1/85	0.09721961435239948	0.15722234508552102	0	0	10.296066252587991	23.99789406869696	FZR1
Reactome_2016	Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	1/85	0.09721961435239948	0.15722234508552102	0	0	10.296066252587991	23.99789406869696	FZR1
Reactome_2016	MyD88 dependent cascade initiated on endosome Homo sapiens R-HSA-975155	1/85	0.09721961435239948	0.15722234508552102	0	0	10.296066252587991	23.99789406869696	IKBKG
Reactome_2016	Toll Like Receptor 7/8 (TLR7/8) Cascade Homo sapiens R-HSA-168181	1/85	0.09721961435239948	0.15722234508552102	0	0	10.296066252587991	23.99789406869696	IKBKG
Reactome_2016	Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119	1/86	0.09830757280729437	0.15774936101635606	0	0	10.174424552429668	23.60114681942801	SEC61B
Reactome_2016	Platelet homeostasis Homo sapiens R-HSA-418346	1/87	0.09939427472817164	0.15826626822101178	0	0	10.055611729019212	23.21499626974228	ATP2B1
Reactome_2016	Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	1/88	0.10047972148621663	0.15877330036371634	0	0	9.939530234882561	22.83904609412469	IKBKG
Reactome_2016	Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	1/90	0.10264685505345644	0.15952543986777926	0	0	9.715192965315095	22.116255693070602	PIP4K2C
Reactome_2016	MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	1/92	0.10480898464742984	0.15952543986777926	0	0	9.500716674629716	21.42996644691597	IKBKG
Reactome_2016	Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	1/92	0.10480898464742984	0.15952543986777926	0	0	9.500716674629716	21.42996644691597	IKBKG
Reactome_2016	Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	1/92	0.10480898464742984	0.15952543986777926	0	0	9.500716674629716	21.42996644691597	IKBKG
Reactome_2016	Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	1/92	0.10480898464742984	0.15952543986777926	0	0	9.500716674629716	21.42996644691597	IKBKG
Reactome_2016	Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	1/95	0.10804282066199523	0.1632471815841826	0	0	9.196114708603146	20.463448656194373	FBXW7
Reactome_2016	Synthesis of DNA Homo sapiens R-HSA-69239	1/97	0.11019248853743883	0.16492055696028105	0	0	9.003623188405797	19.857729958320643	FZR1
Reactome_2016	CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	1/99	0.11233719097294506	0.16492055696028105	0	0	8.818988464951197	19.28051614969918	IKBKG
Reactome_2016	Downstream TCR signaling Homo sapiens R-HSA-202424	1/99	0.11233719097294506	0.16492055696028105	0	0	8.818988464951197	19.28051614969918	IKBKG
Reactome_2016	Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	1/99	0.11233719097294506	0.16492055696028105	0	0	8.818988464951197	19.28051614969918	PDS5A
Reactome_2016	Protein folding Homo sapiens R-HSA-391251	1/101	0.1144769389479113	0.1668783546635045	0	0	8.641739130434782	18.72994882754533	FBXW7
Reactome_2016	DNA Replication Homo sapiens R-HSA-69306	1/105	0.11874161531272115	0.17136561002097786	0	0	8.307692307692307	17.70207601668742	FZR1
Reactome_2016	Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	1/106	0.11980470494974152	0.17136561002097786	0	0	8.228157349896481	17.45926389427172	CAPN15
Reactome_2016	Mitotic Prometaphase Homo sapiens R-HSA-68877	1/107	0.12086656552204235	0.17136561002097786	0	0	8.150123051681707	17.221765081771377	PDS5A
Reactome_2016	SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	1/107	0.12086656552204235	0.17136561002097786	0	0	8.150123051681707	17.221765081771377	SEC61B
Reactome_2016	FCERI mediated NF-kB activation Homo sapiens R-HSA-2871837	1/111	0.1251017443604182	0.17616368083405828	0	0	7.852173913043479	16.32174791168647	IKBKG
