Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	protein heterodimerization activity (GO:0046982)	1/265	0.27407627103632204	0.33186803844683543	0	0	3.246376811594203	4.201944092373783	IKBKG
GO_Molecular_Function_2018	core promoter proximal region sequence-specific DNA binding (GO:0000987)	1/278	0.2854727998084121	0.33186803844683543	0	0	3.0919792811175637	3.876131590723064	IRF3
GO_Molecular_Function_2018	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	1/280	0.2872108210091845	0.33186803844683543	0	0	3.0695028829671185	3.8293238355022425	IRF3
GO_Molecular_Function_2018	DNA binding (GO:0003677)	2/893	0.29111231442704866	0.33186803844683543	0	0	1.9472502805836136	2.4029966651917696	IRF3;IRF2
GO_Molecular_Function_2018	transcription regulatory region sequence-specific DNA binding (GO:0000976)	1/292	0.2975541751695316	0.33256054871888824	0	0	2.9411325265202453	3.565120171523584	IRF2
GO_Molecular_Function_2018	zinc ion binding (GO:0008270)	1/302	0.3060636112091976	0.3354928045946974	0	0	2.8419760219558	3.3647925211139205	DDX58
GO_Molecular_Function_2018	sequence-specific DNA binding (GO:0043565)	1/394	0.3798511696325117	0.40495115334976695	0	0	2.166500719106096	2.0971201841077067	IRF3
GO_Molecular_Function_2018	transition metal ion binding (GO:0046914)	1/399	0.3836379347524108	0.40495115334976695	0	0	2.1387371640812756	2.0490300781944897	DDX58
GO_Molecular_Function_2018	kinase binding (GO:0019900)	1/418	0.3978265509321456	0.4122929709660418	0	0	2.0393076842873525	1.8797097730337395	MAVS
GO_Molecular_Function_2018	protein kinase binding (GO:0019901)	1/495	0.4521883057413977	0.4602630969153512	0	0	1.7146629114592502	1.3608535026474795	MAVS
GO_Molecular_Function_2018	RNA binding (GO:0003723)	2/1387	0.5032580557851468	0.5032580557851468	0	0	1.2202822448309814	0.8379094966602469	DDX58;SEC61B
