Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2018	cytoplasmic vesicle lumen (GO:0060205)	1/129	0.16039826942887822	0.20851775025754168	0	0	5.963040865384616	10.912933494989383	CAB39
GO_Cellular_Component_2018	nuclear body (GO:0016604)	2/618	0.20255201653755806	0.25102298242765825	0	0	2.513896103896104	4.014085106835857	MAU2;TAF5L
GO_Cellular_Component_2018	cytoplasmic ribonucleoprotein granule (GO:0036464)	1/170	0.20596757532525806	0.25102298242765825	0	0	4.5070550751024125	7.121311633958928	TAF5L
GO_Cellular_Component_2018	ficolin-1-rich granule (GO:0101002)	1/184	0.22097506927958388	0.2611523546031446	0	0	4.159310634720471	6.279333694392582	CAB39
GO_Cellular_Component_2018	cytoplasmic vesicle (GO:0031410)	1/215	0.253240138459512	0.29048133529179315	0	0	3.551222142343638	4.877309132932216	VPS11
GO_Cellular_Component_2018	nuclear speck (GO:0016607)	1/296	0.3315873925885021	0.3694830945986166	0	0	2.565580182529335	2.8320512854555315	TAF5L
GO_Cellular_Component_2018	secretory granule lumen (GO:0034774)	1/317	0.35056974048286826	0.3797838855231073	0	0	2.392526777020448	2.5078360836844458	CAB39
GO_Cellular_Component_2018	focal adhesion (GO:0005925)	1/356	0.3844543578649083	0.4052356745062547	0	0	2.12546045503792	2.0317918426486603	LAMTOR3
GO_Cellular_Component_2018	centrosome (GO:0005813)	1/461	0.4674337459966034	0.4797346340491456	0	0	1.6315217391304349	1.2407684649945911	DIS3L
GO_Cellular_Component_2018	microtubule organizing center (GO:0005815)	1/507	0.5002915141178107	0.5002915141178107	0	0	1.4797050775311644	1.0247909441047585	DIS3L
